y,x,z,d
2.103734234,-7.08,152.929,2073.5
2.171556831,-6.68,153.047,2074.5
2.171556831,-6.735,153.161,2075.5
2.154165088,-6.885,153.276,2076.5
2.154165088,-6.91,153.392,2077.5
2.145581344,-7.065,153.5085,2078.5
2.137070655,-7.32,153.626,2079.5
2.111964733,-7.4,153.7455,2080.5
2.111964733,-7.39,153.8665,2081.5
2.087473713,-7.61,153.989,2082.5
2.095570924,-7.855,154.1125,2083.5
2.063568193,-7.89,154.2375,2084.5
2.071473372,-7.79,154.364,2085.5
2.079441542,-7.73,154.4895,2086.5
2.087473713,-7.96,154.614,2087.5
2.055725015,-8.115,154.74,2088.5
2.047942875,-7.97,154.8685,2089.5
2.087473713,-7.75,154.995,2090.5
2.087473713,-7.565,155.119,2091.5
2.103734234,-7.58,155.242,2092.5
2.103734234,-7.655,155.364,2093.5
2.095570924,-7.71,155.4865,2094.5
2.103734234,-7.73,155.609,2095.5
2.120263536,-7.455,155.73,2096.5
2.120263536,-7.42,155.85,2097.5
2.095570924,-7.835,155.9715,2098.5
2.087473713,-8.08,156.095,2099.5
2.087473713,-7.92,156.219,2100.5
2.095570924,-7.68,156.3425,2101.5
2.111964733,-7.67,156.4645,2102.5
2.111964733,-7.68,156.5855,2103.5
2.103734234,-7.89,156.707,2104.5
2.095570924,-8,156.8295,2105.5
2.128631786,-7.615,156.9505,2106.5
2.120263536,-7.61,157.07,2107.5
2.063568193,-8.425,157.1935,2108.5
2.055725015,-8.9,157.321,2109.5
2.040220829,-8.665,157.45,2110.5
2.040220829,-8.685,157.58,2111.5
2.063568193,-8.45,157.7085,2112.5
2.063568193,-8.07,157.8355,2113.5
2.087473713,-8.145,157.961,2114.5
2.087473713,-8.305,158.085,2115.5
2.087473713,-8.145,158.209,2116.5
2.087473713,-8.13,158.333,2117.5
2.047942875,-8.62,158.4595,2118.5
2.047942875,-8.575,158.5885,2119.5
2.071473372,-8.39,158.716,2120.5
2.071473372,-8.79,158.842,2121.5
2.024953356,-8.81,158.971,2122.5
2.032557956,-8.355,159.1025,2123.5
2.071473372,-8.345,159.231,2124.5
2.063568193,-8.505,159.3575,2125.5
2.055725015,-8.52,159.485,2126.5
2.047942875,-8.565,159.6135,2127.5
2.047942875,-8.54,159.7425,2128.5
2.047942875,-8.545,159.8715,2129.5
2.071473372,-8.215,159.999,2130.5
2.079441542,-7.765,160.1245,2131.5
2.103734234,-7.8,160.248,2132.5
2.103734234,-7.79,160.37,2133.5
2.111964733,-7.71,160.4915,2134.5
2.111964733,-7.84,160.6125,2135.5
2.128631786,-7.45,160.7325,2136.5
2.137070655,-6.95,160.851,2137.5
2.189256408,-6.78,160.966,2138.5
2.18036746,-6.88,161.0785,2139.5
2.120263536,-7.59,161.195,2140.5
2.111964733,-7.835,161.3155,2141.5
2.137070655,-7.345,161.435,2142.5
2.137070655,-6.845,161.553,2143.5
2.198225078,-6.67,161.6675,2144.5
2.198225078,-6.305,161.7785,2145.5
2.282782466,-5.58,161.885,2146.5
2.292634762,-5.45,161.9865,2147.5
2.244316185,-6.105,162.09,2148.5
2.253794929,-5.97,162.1955,2149.5
2.273026291,-5.815,162.2995,2150.5
2.26336438,-6.32,162.403,2151.5
2.216407397,-6.455,162.5095,2152.5
2.216407397,-6.24,162.6185,2153.5
2.244316185,-6.095,162.726,2154.5
2.253794929,-6.505,162.8315,2155.5
2.189256408,-6.715,162.94,2156.5
2.189256408,-6.725,163.052,2157.5
2.18036746,-6.785,163.1645,2158.5
2.189256408,-7.095,163.277,2159.5
2.154165088,-7.125,163.391,2160.5
2.154165088,-6.96,163.507,2161.5
2.171556831,-6.93,163.622,2162.5
2.162823151,-7.135,163.7365,2163.5
2.128631786,-7.41,163.8535,2164.5
2.128631786,-7.43,163.9725,2165.5
2.103734234,-7.745,164.093,2166.5
2.103734234,-7.69,164.215,2167.5
2.128631786,-7.395,164.3355,2168.5
2.137070655,-7.205,164.454,2169.5
2.162823151,-7.14,164.5705,2170.5
2.154165088,-7.215,164.686,2171.5
2.189256408,-6.89,164.8,2172.5
2.189256408,-6.6,164.912,2173.5
2.234926445,-6.41,165.0215,2174.5
2.225624052,-5.84,165.129,2175.5
2.3227878,-5.525,165.232,2176.5
2.312635429,-6.095,165.3305,2177.5
2.234926445,-6.51,165.4335,2178.5
2.234926445,-6.28,165.5405,2179.5
2.253794929,-6.33,165.6465,2180.5
2.244316185,-6.885,165.752,2181.5
2.189256408,-7.14,165.861,2182.5
2.189256408,-7.04,165.973,2183.5
2.198225078,-7.025,166.0845,2184.5
2.207274913,-6.905,166.195,2185.5
2.207274913,-7.02,166.305,2186.5
2.216407397,-7.31,166.4145,2187.5
2.171556831,-7.525,166.526,2188.5
2.171556831,-7.71,166.64,2189.5
2.171556831,-7.67,166.754,2190.5
2.171556831,-7.92,166.868,2191.5
2.120263536,-8.36,166.985,2192.5
2.128631786,-8.515,167.1045,2193.5
2.103734234,-8.67,167.225,2194.5
2.103734234,-8.44,167.347,2195.5
2.162823151,-8.2,167.4655,2196.5
2.162823151,-8.365,167.5805,2197.5
2.154165088,-8.37,167.696,2198.5
2.162823151,-8.305,167.8115,2199.5
2.189256408,-8.065,167.925,2200.5
2.198225078,-7.9,168.0365,2201.5
2.207274913,-8.075,168.147,2202.5
2.198225078,-8.37,168.2575,2203.5
2.18036746,-8.55,168.3695,2204.5
2.171556831,-8.25,168.483,2205.5
2.207274913,-8.205,168.595,2206.5
2.216407397,-8.415,168.7045,2207.5
2.207274913,-8.255,168.814,2208.5
2.216407397,-8.23,168.9235,2209.5
2.244316185,-7.995,169.031,2210.5
2.234926445,-7.775,169.1375,2211.5
2.26336438,-7.86,169.243,2212.5
2.253794929,-8.135,169.3475,2213.5
2.216407397,-8.35,169.4545,2214.5
2.216407397,-8.12,169.5635,2215.5
2.26336438,-7.875,169.67,2216.5
2.26336438,-7.86,169.774,2217.5
2.253794929,-7.96,169.8785,2218.5
2.253794929,-8.005,169.9835,2219.5
2.244316185,-7.97,170.089,2220.5
2.253794929,-7.725,170.1945,2221.5
2.302585093,-7.345,170.297,2222.5
2.292634762,-6.89,170.3975,2223.5
2.353878387,-6.635,170.4955,2224.5
2.364460497,-6.76,170.59,2225.5
2.3330443,-6.805,170.6855,2226.5
2.3330443,-6.825,170.7825,2227.5
2.302585093,-6.995,170.881,2228.5
2.312635429,-6.82,170.9805,2229.5
2.353878387,-6.46,171.0775,2230.5
2.343407088,-6.33,171.173,2231.5
2.364460497,-6.31,171.268,2232.5
2.353878387,-6.05,171.3625,2233.5
2.430418465,-5.445,171.454,2234.5
2.430418465,-5.455,171.542,2235.5
2.364460497,-6.15,171.633,2236.5
2.375155786,-6.67,171.7265,2237.5
2.312635429,-6.74,171.8225,2238.5
2.3227878,-6.81,171.921,2239.5
2.282782466,-7.155,172.021,2240.5
2.282782466,-7.005,172.123,2241.5
2.343407088,-6.47,172.222,2242.5
2.343407088,-6.14,172.318,2243.5
2.343407088,-6.45,172.414,2244.5
2.343407088,-7.05,172.51,2245.5
2.302585093,-6.93,172.608,2246.5
2.302585093,-6.81,172.708,2247.5
2.244316185,-7.49,172.811,2248.5
2.253794929,-7.485,172.9165,2249.5
2.3227878,-6.58,173.018,2250.5
2.3227878,-6.215,173.116,2251.5
2.302585093,-6.84,173.215,2252.5
2.302585093,-7.145,173.315,2253.5
2.292634762,-6.98,173.4155,2254.5
2.282782466,-7.365,173.517,2255.5
2.216407397,-7.85,173.6225,2256.5
2.216407397,-8.1,173.7315,2257.5
2.189256408,-8.145,173.842,2258.5
2.189256408,-7.835,173.954,2259.5
2.244316185,-7.545,174.063,2260.5
2.234926445,-7.6,174.1695,2261.5
2.234926445,-7.575,174.2765,2262.5
2.244316185,-7.615,174.383,2263.5
2.234926445,-7.515,174.4895,2264.5
2.234926445,-7.1,174.5965,2265.5
2.273026291,-7,174.7015,2266.5
2.273026291,-7.035,174.8045,2267.5
2.26336438,-7.045,174.908,2268.5
2.26336438,-6.715,175.012,2269.5
2.353878387,-6.02,175.1115,2270.5
2.353878387,-5.825,175.2065,2271.5
2.312635429,-6.385,175.3035,2272.5
2.312635429,-6.8,175.4025,2273.5
2.302585093,-6.46,175.502,2274.5
2.312635429,-6.1,175.6015,2275.5
2.343407088,-5.985,175.699,2276.5
2.343407088,-6.02,175.795,2277.5
2.3227878,-6.18,175.892,2278.5
2.3227878,-6.095,175.99,2279.5
2.343407088,-5.97,176.087,2280.5
2.343407088,-6.08,176.183,2281.5
2.3227878,-6.15,176.28,2282.5
2.3227878,-6.5,176.378,2283.5
2.244316185,-7.045,176.48,2284.5
2.244316185,-6.67,176.586,2285.5
2.3330443,-6.065,176.6875,2286.5
2.3330443,-6.52,176.7845,2287.5
2.234926445,-7.11,176.8865,2288.5
2.234926445,-7.225,176.9935,2289.5
2.207274913,-7.395,177.102,2290.5
2.216407397,-7.445,177.2115,2291.5
2.207274913,-7.415,177.321,2292.5
2.198225078,-7.54,177.4315,2293.5
2.189256408,-7.56,177.543,2294.5
2.189256408,-7.365,177.655,2295.5
2.198225078,-7.34,177.7665,2296.5
2.198225078,-7.285,177.8775,2297.5
2.225624052,-7.07,177.987,2298.5
2.216407397,-6.97,178.0955,2299.5
2.234926445,-6.9,178.2035,2300.5
2.234926445,-7.16,178.3105,2301.5
2.18036746,-7.42,178.4205,2302.5
2.18036746,-7.19,178.5335,2303.5
2.216407397,-7.005,178.6445,2304.5
2.216407397,-7.16,178.7535,2305.5
2.171556831,-7.445,178.865,2306.5
2.18036746,-7.915,178.9785,2307.5
2.111964733,-8.17,179.0955,2308.5
2.111964733,-8.215,179.2165,2309.5
2.095570924,-8.315,179.3385,2310.5
2.087473713,-7.925,179.462,2311.5
2.198225078,-7.135,179.5795,2312.5
2.198225078,-6.71,179.6905,2313.5
2.225624052,-6.825,179.8,2314.5
2.216407397,-6.915,179.9085,2315.5
2.253794929,-6.455,180.0155,2316.5
2.244316185,-5.69,180.121,2317.5
2.343407088,-5.395,180.222,2318.5
2.3330443,-5.94,180.3185,2319.5
2.253794929,-6.365,180.4195,2320.5
2.253794929,-6.345,180.5245,2321.5
2.26336438,-6.315,180.629,2322.5
2.253794929,-6.36,180.7335,2323.5
2.273026291,-6.075,180.8375,2324.5
2.273026291,-5.675,180.9405,2325.5
2.312635429,-5.64,181.0415,2326.5
2.312635429,-5.48,181.1405,2327.5
2.3227878,-5.525,181.239,2328.5
2.312635429,-6.185,181.3375,2329.5
2.207274913,-6.78,181.442,2330.5
2.216407397,-6.36,181.5515,2331.5
2.273026291,-6,181.6575,2332.5
2.273026291,-6.485,181.7605,2333.5
2.198225078,-6.74,181.8675,2334.5
2.207274913,-6.83,181.978,2335.5
2.171556831,-7.125,182.09,2336.5
2.171556831,-7.585,182.204,2337.5
2.087473713,-7.935,182.323,2338.5
2.095570924,-7.76,182.4465,2339.5
2.120263536,-7.59,182.568,2340.5
2.111964733,-7.87,182.6885,2341.5
2.111964733,-7.685,182.8095,2342.5
2.103734234,-7.495,182.931,2343.5
2.087473713,-7.735,183.054,2344.5
2.095570924,-8.175,183.1775,2345.5
2.032557956,-8.345,183.3045,2346.5
2.032557956,-7.875,183.4355,2347.5
2.063568193,-7.905,183.5645,2348.5
2.063568193,-8.185,183.6915,2349.5
2.040220829,-8.14,183.82,2350.5
2.032557956,-7.935,183.9505,2351.5
2.047942875,-7.945,184.0805,2352.5
2.047942875,-7.735,184.2095,2353.5
2.103734234,-7.235,184.335,2354.5
2.111964733,-7.91,184.4565,2355.5
1.987774353,-8.465,184.5855,2356.5
1.995100393,-7.98,184.722,2357.5
2.032557956,-7.925,184.8555,2358.5
2.032557956,-8.165,184.9865,2359.5
2.024953356,-7.99,185.118,2360.5
2.024953356,-7.845,185.25,2361.5
1.987774353,-8.33,185.3845,2362.5
1.995100393,-8.605,185.521,2363.5
2.009915479,-8.065,185.656,2364.5
2.009915479,-7.77,185.79,2365.5
2.017406151,-7.94,185.9235,2366.5
2.017406151,-7.965,186.0565,2367.5
2.009915479,-8.045,186.19,2368.5
2.002480501,-7.91,186.3245,2369.5
2.017406151,-7.885,186.4585,2370.5
2.017406151,-8.015,186.5915,2371.5
2.032557956,-7.65,186.7235,2372.5
2.040220829,-7.315,186.854,2373.5
2.040220829,-7.51,186.984,2374.5
2.040220829,-7.945,187.114,2375.5
2.002480501,-7.96,187.2465,2376.5
1.995100393,-7.6,187.382,2377.5
2.063568193,-7.215,187.5135,2378.5
2.055725015,-7.02,187.641,2379.5
2.040220829,-7.45,187.77,2380.5
2.032557956,-7.855,187.9005,2381.5
2.002480501,-7.735,188.0335,2382.5
2.002480501,-7.775,188.1685,2383.5
2.002480501,-7.715,188.3035,2384.5
2.002480501,-7.485,188.4385,2385.5
2.024953356,-7.28,188.572,2386.5
2.032557956,-6.87,188.7035,2387.5
2.087473713,-6.56,188.831,2388.5
2.095570924,-6.78,188.9545,2389.5
2.040220829,-7.05,189.081,2390.5
2.040220829,-6.825,189.211,2391.5
2.095570924,-6.325,189.3375,2392.5
2.095570924,-6.145,189.4605,2393.5
2.087473713,-6.38,189.584,2394.5
2.087473713,-6.245,189.708,2395.5
2.128631786,-5.805,189.8295,2396.5
2.137070655,-5.225,189.948,2397.5
2.207274913,-4.815,190.062,2398.5
2.207274913,-4.755,190.172,2399.5
2.225624052,-4.615,190.281,2400.5
2.216407397,-4.055,190.3895,2401.5
2.302585093,-3.64,190.494,2402.5
2.302585093,-4.155,190.594,2403.5
2.18036746,-4.905,190.7005,2404.5
2.189256408,-5.265,190.813,2405.5
2.137070655,-5.43,190.928,2406.5
2.137070655,-5.53,191.046,2407.5
2.128631786,-5.455,191.1645,2408.5
2.128631786,-5.41,191.2835,2409.5
2.145581344,-5.215,191.4015,2410.5
2.137070655,-4.9,191.519,2411.5
2.162823151,-4.925,191.6355,2412.5
2.162823151,-5.265,191.7505,2413.5
2.095570924,-5.68,191.8695,2414.5
2.095570924,-5.93,191.9925,2415.5
2.055725015,-5.99,192.118,2416.5
2.063568193,-5.66,192.2455,2417.5
2.087473713,-5.595,192.371,2418.5
2.087473713,-6.025,192.495,2419.5
2.024953356,-6.245,192.623,2420.5
2.024953356,-6.53,192.755,2421.5
1.995100393,-6.515,192.889,2422.5
1.995100393,-5.965,193.025,2423.5
2.055725015,-5.785,193.157,2424.5
2.047942875,-5.885,193.2855,2425.5
2.055725015,-5.755,193.414,2426.5
2.047942875,-5.41,193.5425,2427.5
2.111964733,-4.995,193.6675,2428.5
2.111964733,-4.665,193.7885,2429.5
2.128631786,-4.745,193.9085,2430.5
2.128631786,-4.875,194.0275,2431.5
2.145581344,-4.51,194.1455,2432.5
2.137070655,-4.65,194.263,2433.5
2.087473713,-5.145,194.384,2434.5
2.087473713,-5.06,194.508,2435.5
2.103734234,-4.855,194.631,2436.5
2.103734234,-4.865,194.753,2437.5
2.063568193,-5.2,194.8775,2438.5
2.071473372,-5.68,195.004,2439.5
2.002480501,-5.915,195.1345,2440.5
2.002480501,-5.865,195.2695,2441.5
2.009915479,-5.755,195.404,2442.5
2.009915479,-5.66,195.538,2443.5
2.017406151,-5.655,195.6715,2444.5
2.017406151,-5.72,195.8045,2445.5
2.017406151,-5.585,195.9375,2446.5
2.024953356,-5.41,196.07,2447.5
2.071473372,-4.93,196.199,2448.5
2.071473372,-4.265,196.325,2449.5
2.111964733,-4.45,196.4485,2450.5
2.111964733,-5.015,196.5695,2451.5
2.055725015,-5.07,196.694,2452.5
2.055725015,-4.88,196.822,2453.5
2.079441542,-4.83,196.9485,2454.5
2.071473372,-4.85,197.074,2455.5
2.095570924,-4.565,197.1985,2456.5
2.103734234,-4.39,197.321,2457.5
2.111964733,-4.275,197.4425,2458.5
2.120263536,-3.96,197.563,2459.5
2.154165088,-3.825,197.681,2460.5
2.162823151,-3.805,197.7965,2461.5
2.162823151,-3.745,197.9115,2462.5
2.154165088,-3.44,198.027,2463.5
2.207274913,-3.245,198.14,2464.5
2.198225078,-3.185,198.2505,2465.5
2.225624052,-3.02,198.36,2466.5
2.216407397,-3.165,198.4685,2467.5
2.18036746,-3.605,198.5795,2468.5
2.171556831,-3.73,198.693,2469.5
2.18036746,-3.51,198.8065,2470.5
2.18036746,-3.515,198.9195,2471.5
2.189256408,-3.4,199.032,2472.5
2.189256408,-2.985,199.144,2473.5
2.225624052,-2.875,199.254,2474.5
2.234926445,-2.815,199.3615,2475.5
2.244316185,-2.73,199.468,2476.5
2.244316185,-2.925,199.574,2477.5
2.244316185,-2.65,199.68,2478.5
2.253794929,-2.125,199.7855,2479.5
2.282782466,-2.22,199.889,2480.5
2.282782466,-2.45,199.991,2481.5
2.244316185,-2.65,200.095,2482.5
2.253794929,-2.83,200.2005,2483.5
2.225624052,-2.81,200.307,2484.5
2.234926445,-2.685,200.4145,2485.5
2.282782466,-2.245,200.519,2486.5
2.273026291,-1.695,200.6215,2487.5
2.3227878,-1.725,200.722,2488.5
2.3227878,-2.035,200.82,2489.5
2.292634762,-2.05,200.9195,2490.5
2.302585093,-2.125,201.02,2491.5
2.282782466,-2.17,201.121,2492.5
2.282782466,-2.21,201.223,2493.5
2.273026291,-2.18,201.3255,2494.5
2.282782466,-1.775,201.428,2495.5
2.302585093,-1.965,201.529,2496.5
2.292634762,-2.495,201.6295,2497.5
2.244316185,-2.55,201.733,2498.5
2.253794929,-2.525,201.8385,2499.5
2.253794929,-2.445,201.9435,2500.5
2.253794929,-2.32,202.0485,2501.5
2.26336438,-2.39,202.153,2502.5
2.253794929,-2.435,202.2575,2503.5
2.282782466,-2.18,202.361,2504.5
2.273026291,-1.94,202.4635,2505.5
2.282782466,-2.12,202.566,2506.5
2.282782466,-2.45,202.668,2507.5
2.244316185,-2.495,202.772,2508.5
2.244316185,-2.58,202.878,2509.5
2.216407397,-2.825,202.9855,2510.5
2.225624052,-2.975,203.094,2511.5
2.189256408,-3.065,203.204,2512.5
2.198225078,-2.905,203.3155,2513.5
2.216407397,-2.775,203.4255,2514.5
2.225624052,-3.045,203.534,2515.5
2.18036746,-3.21,203.6445,2516.5
2.171556831,-3.055,203.758,2517.5
2.216407397,-2.75,203.8695,2518.5
2.216407397,-2.67,203.9785,2519.5
2.198225078,-2.975,204.0885,2520.5
2.189256408,-3.36,204.2,2521.5
2.137070655,-3.62,204.315,2522.5
2.137070655,-3.685,204.433,2523.5
2.128631786,-3.655,204.5515,2524.5
2.128631786,-3.79,204.6705,2525.5
2.079441542,-4.1,204.7925,2526.5
2.087473713,-4.3,204.917,2527.5
2.055725015,-4.4,205.043,2528.5
2.055725015,-4.7,205.171,2529.5
2.002480501,-5,205.3025,2530.5
1.995100393,-4.86,205.438,2531.5
2.032557956,-4.53,205.5715,2532.5
2.040220829,-4.505,205.702,2533.5
2.017406151,-4.635,205.8335,2534.5
2.017406151,-4.46,205.9665,2535.5
2.040220829,-4.32,206.098,2536.5
2.032557956,-4.33,206.2285,2537.5
2.040220829,-4.3,206.359,2538.5
2.032557956,-4.4,206.4895,2539.5
2.017406151,-4.43,206.6215,2540.5
2.017406151,-4.42,206.7545,2541.5
2.002480501,-4.49,206.8885,2542.5
2.002480501,-4.31,207.0235,2543.5
2.040220829,-4.065,207.156,2544.5
2.032557956,-4.185,207.2865,2545.5
2.032557956,-4.025,207.4175,2546.5
2.032557956,-3.755,207.5485,2547.5
2.055725015,-3.745,207.678,2548.5
2.047942875,-3.635,207.8065,2549.5
2.055725015,-3.595,207.935,2550.5
2.063568193,-3.575,208.0625,2551.5
2.047942875,-3.625,208.1905,2552.5
2.055725015,-3.38,208.319,2553.5
2.103734234,-2.97,208.444,2554.5
2.095570924,-3.025,208.5665,2555.5
2.063568193,-3.36,208.6915,2556.5
2.063568193,-3.64,208.8185,2557.5
2.040220829,-3.605,208.947,2558.5
2.032557956,-3.53,209.0775,2559.5
2.055725015,-3.325,209.207,2560.5
2.055725015,-2.79,209.335,2561.5
2.111964733,-2.575,209.4595,2562.5
2.103734234,-2.655,209.581,2563.5
2.087473713,-2.79,209.704,2564.5
2.087473713,-2.85,209.828,2565.5
2.095570924,-2.56,209.9515,2566.5
2.095570924,-2.235,210.0745,2567.5
2.128631786,-2.175,210.1955,2568.5
2.120263536,-2.425,210.315,2569.5
2.079441542,-2.655,210.4375,2570.5
2.071473372,-2.615,210.563,2571.5
2.079441542,-2.545,210.6885,2572.5
2.079441542,-2.405,210.8135,2573.5
2.087473713,-2.445,210.938,2574.5
2.079441542,-2.705,211.0625,2575.5
2.079441542,-2.4,211.1875,2576.5
2.079441542,-2.015,211.3125,2577.5
2.111964733,-1.92,211.4355,2578.5
2.111964733,-1.99,211.5565,2579.5
2.095570924,-2.12,211.6785,2580.5
2.087473713,-2.05,211.802,2581.5
2.111964733,-1.84,211.9245,2582.5
2.103734234,-1.64,212.046,2583.5
2.103734234,-1.85,212.168,2584.5
2.103734234,-1.86,212.29,2585.5
2.120263536,-1.575,212.411,2586.5
2.120263536,-1.73,212.531,2587.5
2.095570924,-1.86,212.6525,2588.5
2.087473713,-1.715,212.776,2589.5
2.095570924,-1.745,212.8995,2590.5
2.095570924,-1.94,213.0225,2591.5
2.095570924,-1.755,213.1455,2592.5
2.087473713,-1.4,213.269,2593.5
2.111964733,-1.465,213.3915,2594.5
2.111964733,-1.54,213.5125,2595.5
2.103734234,-1.45,213.634,2596.5
2.103734234,-1.405,213.756,2597.5
2.095570924,-1.51,213.8785,2598.5
2.103734234,-1.595,214.001,2599.5
2.095570924,-1.47,214.1235,2600.5
2.095570924,-1.325,214.2465,2601.5
2.095570924,-1.34,214.3695,2602.5
2.103734234,-1.53,214.492,2603.5
2.087473713,-1.535,214.615,2604.5
2.079441542,-1.32,214.7395,2605.5
2.120263536,-1.13,214.862,2606.5
2.111964733,-0.965,214.9825,2607.5
2.120263536,-1.065,215.103,2608.5
2.111964733,-1.48,215.2235,2609.5
2.071473372,-1.595,215.347,2610.5
2.063568193,-1.62,215.4735,2611.5
2.032557956,-2.035,215.6025,2612.5
2.024953356,-2.335,215.734,2613.5
2.002480501,-2.25,215.8675,2614.5
2.009915479,-2.125,216.002,2615.5
2.009915479,-2.12,216.136,2616.5
2.009915479,-1.745,216.27,2617.5
2.079441542,-1.22,216.3995,2618.5
2.079441542,-1.01,216.5245,2619.5
2.087473713,-1.1,216.649,2620.5
2.087473713,-1.15,216.773,2621.5
2.087473713,-0.965,216.897,2622.5
2.087473713,-0.94,217.021,2623.5
2.079441542,-1.075,217.1455,2624.5
2.071473372,-1.165,217.271,2625.5
2.055725015,-1.19,217.398,2626.5
2.063568193,-1.68,217.5255,2627.5
1.973281346,-2.11,217.6585,2628.5
1.980501594,-1.945,217.797,2629.5
1.987774353,-1.91,217.9345,2630.5
1.980501594,-2.025,218.072,2631.5
1.966112856,-2.14,218.211,2632.5
1.958995389,-2.41,218.3515,2633.5
1.890475442,-2.925,218.4975,2634.5
1.890475442,-3.215,218.6485,2635.5
1.877317358,-3.07,218.8005,2636.5
1.870802677,-2.92,218.954,2637.5
1.877317358,-2.94,219.1075,2638.5
1.877317358,-3.075,219.2605,2639.5
1.845160246,-3.26,219.416,2640.5
1.845160246,-3.095,219.574,2641.5
1.851509474,-3.13,219.7315,2642.5
1.851509474,-3.895,219.8885,2643.5
1.742969305,-4.34,220.0545,2644.5
1.742969305,-4.27,220.2295,2645.5
1.737271284,-4.33,220.405,2646.5
1.731605546,-4.71,220.5815,2647.5
1.682008605,-4.915,220.763,2648.5
1.682008605,-4.595,220.949,2649.5
1.714798428,-4.42,221.132,2650.5
1.720369473,-4.76,221.3115,2651.5
1.666008264,-4.96,221.4955,2652.5
1.666008264,-4.92,221.6845,2653.5
1.62455155,-5.365,221.8775,2654.5
1.62964062,-5.985,222.074,2655.5
1.555897146,-6.105,222.2775,2656.5
1.560647748,-6.04,222.488,2657.5
1.546463113,-6.135,222.6995,2658.5
1.546463113,-6.64,222.9125,2659.5
1.452434164,-7.18,223.136,2660.5
1.452434164,-6.89,223.37,2661.5
1.496109227,-6.635,223.599,2662.5
1.496109227,-6.9,223.823,2663.5
1.46967597,-6.955,224.05,2664.5
1.46967597,-7.095,224.28,2665.5
1.422958345,-7.465,224.5155,2666.5
1.422958345,-7.615,224.7565,2667.5
1.410587054,-7.575,224.999,2668.5
1.414693836,-7.455,225.2425,2669.5
1.422958345,-7.5,225.4845,2670.5
1.418817553,-7.415,225.726,2671.5
1.46967597,-6.925,225.962,2672.5
1.46967597,-6.275,226.192,2673.5
1.546463113,-6.055,226.4135,2674.5
1.541779264,-6.21,226.627,2675.5
1.541779264,-6.04,226.841,2676.5
1.546463113,-5.435,227.0545,2677.5
1.5847453,-5.475,227.2635,2678.5
1.5847453,-6.275,227.4685,2679.5
1.523260216,-6.155,227.68,2680.5
1.523260216,-5.65,227.898,2681.5
1.537117251,-5.875,228.1145,2682.5
1.541779264,-6.25,228.329,2683.5
1.47840965,-6.43,228.55,2684.5
1.482805262,-6.785,228.7775,2685.5
1.390302383,-7.37,229.0155,2686.5
1.386294361,-7.66,229.265,2687.5
1.370421012,-7.405,229.517,2688.5
1.37436579,-7.155,229.7705,2689.5
1.406497068,-6.965,230.0195,2690.5
1.406497068,-6.655,230.2645,2691.5
1.46967597,-6.255,230.502,2692.5
1.465337568,-6.1,230.7325,2693.5
1.439695138,-6.5,230.9665,2694.5
1.443923474,-7.07,231.203,2695.5
1.358679194,-7.335,231.4495,2696.5
1.358679194,-7.265,231.7065,2697.5
1.370421012,-7.1,231.962,2698.5
1.37436579,-6.95,232.2155,2699.5
1.398366942,-6.8,232.4655,2700.5
1.402423743,-6.525,232.712,2701.5
1.448169765,-6.245,232.9525,2702.5
1.448169765,-6,233.1875,2703.5
1.46967597,-6.01,233.42,2704.5
1.46967597,-6.055,233.65,2705.5
1.474033275,-5.95,233.8795,2706.5
1.46967597,-6.025,234.109,2707.5
1.491654877,-5.73,234.3365,2708.5
1.491654877,-5.26,234.5615,2709.5
1.541779264,-5.11,234.781,2710.5
1.546463113,-5.025,234.9945,2711.5
1.555897146,-4.955,235.2065,2712.5
1.551169004,-4.735,235.418,2713.5
1.599487582,-4.46,235.625,2714.5
1.5945493,-4.295,235.8275,2715.5
1.614450454,-4.25,236.0285,2716.5
1.609437912,-4.225,236.228,2717.5
1.62964062,-4.035,236.426,2718.5
1.62455155,-3.855,236.6225,2719.5
1.660731207,-3.62,236.816,2720.5
1.660731207,-3.55,237.006,2721.5
1.650259907,-3.685,237.197,2722.5
1.650259907,-3.485,237.389,2723.5
1.692819521,-3.065,237.577,2724.5
1.698269126,-2.73,237.7605,2725.5
1.742969305,-2.46,237.9395,2726.5
1.742969305,-2.555,238.1145,2727.5
1.714798428,-2.72,238.292,2728.5
1.709258248,-2.44,238.4725,2729.5
1.74869998,-2.22,238.65,2730.5
1.74869998,-2.235,238.824,2731.5
1.725971729,-2.45,239,2732.5
1.725971729,-2.71,239.178,2733.5
1.703748592,-2.605,239.358,2734.5
1.709258248,-2.185,239.5395,2735.5
1.754463684,-1.925,239.7165,2736.5
1.760260802,-2.08,239.889,2737.5
1.725971729,-2.185,240.064,2738.5
1.731605546,-2.12,240.2415,2739.5
1.742969305,-2,240.4175,2740.5
1.737271284,-1.67,240.593,2741.5
1.7837913,-1.425,240.765,2742.5
1.7837913,-1.255,240.933,2743.5
1.795767491,-1.14,241.1,2744.5
1.801809805,-1.16,241.2655,2745.5
1.801809805,-1.045,241.4305,2746.5
1.801809805,-0.77,241.5955,2747.5
1.857899272,-0.25,241.756,2748.5
1.857899272,0.13,241.912,2749.5
1.883874758,0.32,242.066,2750.5
1.890475442,0.42,242.2175,2751.5
1.897119985,0.695,242.368,2752.5
1.897119985,1.38,242.518,2753.5
1.966112856,1.735,242.663,2754.5
1.958995389,1.865,242.8035,2755.5
